dataset,scene_id,frame_idx,predicted_confidence,predicted_std,actual_confidence,decision,is_audit_frame,source_json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,30,0.567317,0.216286,0.637047,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,31,0.578336,0.214261,0.665277,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,32,0.553465,0.214836,0.665093,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,33,0.571087,0.214578,0.639818,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,34,0.548746,0.2163,0.6578,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,35,0.635119,0.212723,0.713353,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,36,0.63602,0.211468,0.744752,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,37,0.63382,0.211452,0.729758,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,38,0.601842,0.213495,0.780207,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,2fc3753772e241f2ab2cd16a784cc680,39,0.582125,0.213731,0.806505,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,0,0.445121,0.244114,0.207108,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,1,0.334784,0.231173,0.244385,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,2,0.327642,0.230471,0.260357,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,3,0.372187,0.230692,0.242334,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,4,0.339682,0.232801,0.212452,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,5,0.367354,0.235997,0.210672,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,6,0.294304,0.22151,0.272562,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,7,0.250166,0.221481,0.272147,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,8,0.283834,0.221562,0.278244,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,9,0.33111,0.224532,0.281437,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,10,0.37832,0.232987,0.331348,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,11,0.412239,0.221239,0.287961,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,12,0.463933,0.231487,0.327668,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,13,0.433344,0.236782,0.364622,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,14,0.394545,0.227306,0.347546,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,15,0.39069,0.226504,0.284221,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,16,0.360889,0.21612,0.301028,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,17,0.36167,0.216718,0.326768,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,18,0.375161,0.214115,0.342031,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,19,0.332038,0.214316,0.479437,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,20,0.315297,0.213841,0.40618,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,21,0.375087,0.213442,0.360788,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,22,0.343428,0.214135,0.263422,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,23,0.35761,0.212316,0.257367,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,24,0.401965,0.213308,0.352759,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,25,0.404251,0.212839,0.339713,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,26,0.404581,0.211302,0.371281,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,27,0.348849,0.210679,0.383676,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,28,0.391865,0.210696,0.367027,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,29,0.400009,0.210229,0.451935,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,30,0.388502,0.20989,0.423569,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,31,0.382086,0.209322,0.266803,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,32,0.375558,0.21096,0.273356,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,33,0.247347,0.216393,0.09474,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,34,0.286146,0.211249,0.127923,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,35,0.297673,0.21059,0.127814,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,36,0.332517,0.208881,0.064678,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,37,0.328795,0.209489,0.0993,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,c5224b9b454b4ded9b5d2d2634bbda8a,38,0.318031,0.210083,0.087491,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,0,0.749856,0.210744,0.836573,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,1,0.783922,0.212896,0.846149,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,2,0.735538,0.20669,0.878247,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,3,0.748218,0.206864,0.861854,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,4,0.738102,0.206182,0.882146,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,5,0.72268,0.204927,0.875417,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,6,0.717148,0.204516,0.880293,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,7,0.745506,0.205152,0.879356,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,8,0.736843,0.204883,0.888107,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,9,0.732111,0.204738,0.886193,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,10,0.737434,0.204966,0.886649,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,11,0.719854,0.20448,0.87443,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,12,0.777115,0.205943,0.868162,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,13,0.786566,0.206578,0.88213,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,14,0.790785,0.206605,0.860675,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,15,0.821473,0.208855,0.877312,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,16,0.803034,0.206377,0.892843,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,17,0.834243,0.208254,0.899144,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,18,0.905146,0.216724,0.911354,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,19,0.840007,0.208236,0.914712,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,20,0.831689,0.207451,0.926443,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,21,0.894962,0.210336,0.926913,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,22,0.882659,0.209222,0.915216,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,23,0.704222,0.21144,0.921705,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,24,0.7556,0.211679,0.922296,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,25,0.771974,0.208202,0.932289,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,26,0.721867,0.202966,0.92752,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,27,0.783071,0.207348,0.94224,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,28,0.84103,0.214811,0.93963,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,29,0.884464,0.213352,0.9365,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,30,0.980298,0.221035,0.924913,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,31,1.0,0.219108,0.941081,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,32,0.983605,0.214641,0.93263,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,33,0.994614,0.215358,0.944858,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,34,1.0,0.215777,0.921719,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,35,1.0,0.218833,0.92765,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,36,1.0,0.224949,0.902709,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,37,1.0,0.223175,0.918234,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,38,0.995923,0.222455,0.908257,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,325cef682f064c55a255f2625c533b75,39,0.904445,0.228018,0.889748,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,0,0.489713,0.213523,0.311351,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,1,0.498028,0.210503,0.346913,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,2,0.398795,0.21655,0.312194,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,3,0.36136,0.214794,0.293356,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,4,0.397451,0.206488,0.269565,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,5,0.324071,0.207861,0.293148,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,6,0.283639,0.210707,0.237124,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,7,0.316907,0.208545,0.211998,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,8,0.393315,0.207327,0.196575,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,9,0.345288,0.208898,0.195589,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,10,0.312839,0.209529,0.192009,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,11,0.275369,0.210539,0.159073,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,12,0.298203,0.208217,0.090746,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,13,0.378406,0.208543,0.096978,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,14,0.351674,0.20912,0.096372,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,15,0.189567,0.220486,0.081748,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,16,0.439134,0.208219,0.161869,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,17,0.254235,0.211429,0.163786,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,18,0.0,0.227933,0.182259,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,19,0.339418,0.209124,0.18433,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,20,0.294328,0.212253,0.248497,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,21,0.289125,0.211341,0.224819,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,22,0.190277,0.212891,0.210405,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,23,0.227079,0.210507,0.241685,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,24,0.272459,0.209369,0.241662,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,25,0.292688,0.209164,0.264582,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,26,0.247994,0.209095,0.27446,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,27,0.237145,0.209592,0.320122,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,28,0.281427,0.209339,0.393572,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,29,0.266982,0.209885,0.552644,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,30,0.241082,0.211338,0.615024,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,31,0.314783,0.210215,0.66,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,32,0.321751,0.209732,0.669392,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,33,0.346513,0.209592,0.677089,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,34,0.319492,0.209979,0.628695,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,35,0.384421,0.215565,0.612739,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,36,0.408337,0.213362,0.582199,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,37,0.393111,0.212758,0.565275,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,38,0.329054,0.211303,0.499386,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,d25718445d89453381c659b9c8734939,39,0.365858,0.210718,0.398,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,0,0.758765,0.206111,0.473452,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,1,0.751351,0.206007,0.495724,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,2,0.737404,0.205625,0.505849,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,3,0.823378,0.205491,0.509147,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,4,0.861786,0.206067,0.499638,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,5,0.850966,0.204284,0.53509,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,6,0.850516,0.204246,0.497113,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,7,0.849741,0.203857,0.492268,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,8,0.87985,0.204616,0.50268,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,9,0.890087,0.205475,0.497858,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,10,0.883781,0.206088,0.490186,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,11,0.856521,0.207219,0.497159,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,12,0.874079,0.208054,0.495114,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,13,0.847137,0.206687,0.500715,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,14,0.813387,0.204667,0.491757,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,15,0.777894,0.202913,0.506759,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,16,0.719252,0.201686,0.523606,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,17,0.698396,0.201448,0.547676,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,18,0.702194,0.201463,0.563536,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,19,0.88464,0.211228,0.558488,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,20,0.841892,0.212937,0.566573,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,21,0.785411,0.208788,0.613302,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,22,0.757773,0.207047,0.590122,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,23,0.748257,0.20704,0.63654,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,24,0.739958,0.20806,0.639857,FULL_DETECTION,False,output/nuscenes/nuscenes_inference.json
nuscenes,de7d80a1f5fb4c3e82ce8a4f213b450a,25,0.815645,0.214843,0.608473,FULL_DETECTION,True,output/nuscenes/nuscenes_inference.json
